id,name,age,salary,department,joining_date,employee_status
9496,David,32,80000,Marketing,2022-06-24,terminated
9497,Frank,40,500000,Finance,2020-02-08,terminated
9498,Jack,,,Finance,2018-11-10,active
9499,Hannah,23,500000,HR,2017-06-06,terminated
9500,Charlie,25,1000000,Sales,2018-03-18,terminated
9501,Eve,25,80000,Sales,2018-05-11,active
9502,Grace,60,60000,Finance,2020-07-16,active
9503,Alice,23,500000,Sales,2017-08-22,terminated
9504,Grace,23,500000,Engineering,2019-12-19,terminated
9505,Hannah,45,500000,Engineering,2021-11-09,terminated
9506,Hannah,32,,Finance,2020-08-20,active
9507,Ian,60,1000000,Marketing,,terminated
9508,Frank,23,invalid,Marketing,2022-01-09,terminated
9509,Frank,60,invalid,Marketing,2021-03-22,terminated
9510,Bob,23,60000,Finance,2018-07-19,terminated
9511,Charlie,60,60000,HR,2022-09-08,terminated
9512,David,45,500000,Sales,2020-09-24,terminated
9513,David,23,60000,Engineering,2016-02-12,terminated
9514,Hannah,40,1000000,Engineering,2015-01-14,terminated
9515,Alice,,,HR,2016-06-19,active
9516,Jack,,80000,Sales,2015-12-31,terminated
9517,David,,60000,Marketing,2015-09-11,terminated
9518,David,23,70000,Engineering,2022-12-01,active
9519,Alice,60,,Marketing,2018-12-01,terminated
9520,Charlie,,50000,Marketing,2019-12-03,terminated
9521,Eve,32,80000,Finance,2019-11-18,active
9522,Frank,40,,Finance,2016-05-03,terminated
9523,Ian,,60000,Sales,2015-07-20,active
9524,Ian,25,500000,Engineering,2015-04-15,terminated
9525,Ian,23,1000000,Finance,2015-08-16,terminated
9526,Alice,40,70000,Sales,2021-12-10,terminated
9527,Ian,32,50000,HR,2020-07-22,active
9528,Hannah,,80000,Marketing,2019-09-19,active
9529,Bob,32,60000,Engineering,2016-03-28,terminated
9530,Alice,23,,Engineering,2019-09-02,active
9531,Alice,,invalid,Sales,2018-04-25,terminated
9532,Frank,25,80000,Finance,2020-05-08,active
9533,Ian,40,70000,Marketing,2016-07-06,terminated
9534,Grace,60,500000,Marketing,2015-03-24,active
9535,Eve,25,1000000,Engineering,2017-04-12,active
9536,Bob,,60000,Engineering,2021-07-17,active
9537,Alice,45,80000,Marketing,2015-05-27,terminated
9538,Bob,40,80000,HR,2017-09-12,active
9539,Alice,32,,Sales,2021-07-10,terminated
9540,Charlie,,80000,HR,2022-10-11,terminated
9541,Frank,25,50000,Finance,2022-06-19,terminated
9542,Hannah,23,50000,HR,2019-11-27,terminated
9543,Charlie,60,60000,HR,2021-03-20,active
9544,Jack,45,80000,Finance,2016-08-28,terminated
9545,Ian,60,,Sales,2015-09-05,active
9546,Jack,23,500000,Marketing,2016-04-08,terminated
9547,Eve,,60000,HR,2021-10-07,terminated
9548,Grace,32,70000,Sales,2018-07-15,active
9549,Hannah,25,,Finance,2017-05-09,active
9550,Charlie,40,70000,Sales,2019-05-25,active
9551,Bob,45,60000,HR,2016-11-12,terminated
9552,Bob,,50000,Marketing,2016-02-02,active
9553,Eve,,invalid,Finance,2021-04-27,terminated
9554,Alice,,500000,Finance,2018-12-14,active
9555,Bob,,,HR,2019-01-06,terminated
9556,Ian,25,60000,Sales,2016-03-16,active
9557,Grace,40,,Marketing,2020-01-26,active
9558,Frank,32,,Finance,2017-09-17,terminated
9559,Ian,45,60000,HR,2016-08-12,terminated
9560,Grace,60,1000000,HR,2017-09-18,active
9561,Eve,,80000,Engineering,2020-07-03,terminated
9562,Ian,23,60000,Engineering,2019-09-25,terminated
9563,Frank,,,Sales,2015-11-04,active
9564,Frank,40,500000,HR,2022-05-20,active
9565,David,40,500000,Sales,2015-05-24,active
9566,Alice,25,60000,Sales,2015-11-26,active
9567,Eve,25,,Marketing,2020-03-19,terminated
9568,Ian,23,70000,Engineering,2017-02-22,active
9569,Hannah,23,70000,Sales,2017-09-16,active
9570,Hannah,25,50000,Marketing,2021-06-12,terminated
9571,Eve,45,1000000,Marketing,2022-03-23,active
9572,Ian,23,60000,Engineering,2022-11-14,terminated
9573,Charlie,25,60000,Engineering,2020-03-09,terminated
9574,Charlie,,70000,HR,2021-11-08,active
9575,Alice,25,70000,Sales,2020-08-13,terminated
9576,Ian,60,70000,Marketing,2018-11-10,active
9577,Frank,45,invalid,HR,2016-05-19,active
9578,Bob,25,500000,Sales,2015-07-05,active
9579,Hannah,25,50000,Sales,2022-12-27,terminated
9580,Ian,,50000,HR,2017-12-21,terminated
9581,Ian,23,80000,Marketing,2018-07-28,terminated
9582,Bob,,500000,HR,2019-07-17,active
9583,Bob,60,60000,Sales,2020-02-01,active
9584,Grace,60,50000,HR,,active
9585,David,,,HR,2017-05-19,active
9586,Alice,25,60000,Sales,2021-08-06,terminated
9587,Hannah,,80000,Engineering,2021-02-08,terminated
9588,Bob,40,70000,Marketing,2017-10-02,terminated
9589,Charlie,32,80000,Sales,2020-12-18,terminated
9590,Eve,32,60000,Engineering,2020-05-19,active
9591,Charlie,,70000,HR,2019-08-20,terminated
9592,Grace,23,80000,Engineering,2021-02-11,active
9593,Grace,45,80000,Sales,2017-02-28,terminated
9594,Bob,60,60000,Sales,2020-06-20,active
9595,Grace,,50000,HR,2019-08-13,terminated
9596,Frank,23,,Sales,2022-10-02,terminated
9597,Jack,,80000,Finance,2020-07-08,active
9598,Ian,25,,Engineering,2021-01-20,terminated
9599,Ian,60,500000,Finance,2022-06-30,terminated
9600,Bob,60,500000,Finance,2016-12-11,terminated
9601,Grace,23,invalid,Engineering,2016-08-21,active
9602,Eve,60,1000000,Sales,2018-04-17,terminated
9603,Frank,45,60000,Engineering,2019-07-28,active
9604,Alice,,1000000,HR,2016-10-26,active
9605,Grace,40,1000000,Finance,2015-02-22,terminated
9606,Frank,23,1000000,Finance,2019-11-13,active
9607,David,32,50000,Sales,2022-11-22,terminated
9608,Alice,23,1000000,Engineering,2018-08-03,terminated
9609,Ian,40,70000,Marketing,2018-11-07,active
9610,David,60,,Sales,2016-08-01,terminated
9611,Bob,40,80000,Sales,2018-09-22,active
9612,Hannah,60,70000,Sales,2018-04-21,active
9613,Bob,40,500000,Engineering,2021-03-28,terminated
9614,Eve,45,500000,Sales,2021-09-02,active
9615,Frank,45,,HR,2021-09-06,terminated
9616,Hannah,23,,HR,2018-08-01,active
9617,Alice,45,1000000,Finance,2018-04-01,active
9618,Alice,32,70000,Finance,2018-02-01,terminated
9619,David,60,70000,Engineering,2020-07-12,terminated
9620,Eve,25,50000,Marketing,2021-06-11,active
9621,Ian,23,80000,Finance,2018-07-18,active
9622,Grace,,80000,Finance,2019-04-14,active
9623,Grace,,80000,Finance,2016-02-13,terminated
9624,Hannah,23,1000000,Finance,2018-01-03,active
9625,Eve,25,500000,Sales,2019-02-17,terminated
9626,Eve,,500000,Finance,2018-08-29,active
9627,Alice,23,70000,Engineering,2015-04-22,active
9628,Ian,23,50000,Sales,2018-06-25,active
9629,Frank,40,60000,Sales,2020-01-17,active
9630,Ian,32,50000,Engineering,2022-11-23,active
9631,Charlie,,500000,Marketing,2022-09-06,terminated
9632,Eve,32,1000000,Finance,2016-05-05,terminated
9633,Bob,60,70000,HR,2019-05-13,terminated
9634,Jack,23,50000,Marketing,2019-08-03,active
9635,Eve,25,70000,Finance,2021-12-02,terminated
9636,Hannah,23,,HR,2015-11-21,active
9637,Bob,,,Sales,2021-12-07,active
9638,Hannah,32,60000,Sales,2021-10-04,active
9639,David,40,500000,Sales,2018-12-03,active
9640,Jack,40,1000000,Finance,2020-02-03,active
9641,Jack,23,,Engineering,2018-12-02,terminated
9642,Alice,25,60000,Sales,2017-03-14,terminated
9643,Eve,60,80000,Sales,2022-09-10,active
9644,Alice,45,70000,Sales,2020-12-17,active
9645,Grace,,1000000,Finance,2020-01-01,terminated
9646,Hannah,23,80000,HR,2018-02-22,active
9647,Charlie,40,80000,Marketing,2015-10-11,terminated
9648,Charlie,40,60000,Sales,2021-02-13,terminated
9649,Grace,25,70000,Marketing,2021-10-21,terminated
9650,David,40,60000,Engineering,2020-04-01,terminated
9651,Charlie,,50000,Engineering,2017-05-21,active
9652,Hannah,25,80000,Engineering,2015-02-13,active
9653,Charlie,32,70000,Sales,2017-10-25,active
9654,Grace,25,80000,Marketing,2017-05-18,active
9655,Bob,60,50000,HR,2021-08-20,terminated
9656,Alice,,500000,Finance,2021-01-31,terminated
9657,Frank,60,50000,Marketing,2018-03-28,terminated
9658,Hannah,,500000,Finance,2020-09-07,active
9659,Alice,32,70000,Marketing,2021-08-31,active
9660,Jack,23,invalid,Sales,2016-08-29,terminated
9661,Ian,25,1000000,HR,2015-01-02,active
9662,Charlie,,50000,Sales,2021-07-10,terminated
9663,Charlie,,80000,Engineering,2021-11-13,active
9664,David,32,,HR,2020-10-04,active
9665,Alice,45,80000,Marketing,2022-08-27,terminated
9666,Ian,25,,Sales,2016-02-02,active
9667,Charlie,,60000,Finance,2019-03-31,terminated
9668,Jack,40,70000,Sales,2016-08-19,terminated
9669,David,32,50000,Sales,2021-08-18,terminated
9670,Alice,45,invalid,Marketing,2019-11-25,active
9671,David,45,80000,Marketing,2019-11-20,terminated
9672,Alice,32,,Engineering,2017-03-25,active
9673,Eve,45,500000,HR,2019-04-05,active
9674,Eve,,70000,Sales,2020-12-11,terminated
9675,Grace,45,,Finance,2016-10-19,active
9676,Hannah,25,80000,Marketing,2015-08-18,active
9677,David,40,1000000,Marketing,2018-09-20,terminated
9678,Grace,,80000,Engineering,2016-07-26,active
9679,David,32,invalid,HR,,terminated
9680,Charlie,40,invalid,Engineering,2019-10-06,active
9681,Frank,23,70000,Marketing,2019-02-14,active
9682,David,,50000,Finance,2016-05-31,terminated
9683,Charlie,40,,Engineering,2015-11-10,terminated
9684,Ian,45,1000000,Sales,2018-09-22,terminated
9685,Eve,23,60000,Marketing,2020-10-25,terminated
9686,Grace,32,70000,Marketing,2017-04-07,active
9687,Frank,32,,Engineering,2019-08-04,terminated
9688,Jack,25,70000,Finance,2020-11-17,terminated
9689,Eve,45,70000,Engineering,,active
9690,Grace,25,500000,Finance,2018-12-31,terminated
9691,Frank,25,500000,Marketing,2022-07-17,active
9692,Jack,45,1000000,Engineering,2019-08-02,active
9693,Bob,,60000,HR,2022-01-14,active
9694,Charlie,23,500000,Engineering,2017-02-16,active
9695,Bob,60,,Engineering,2019-04-13,active
9696,Charlie,25,500000,HR,2018-02-16,terminated
9697,Alice,40,1000000,HR,2016-01-30,terminated
9698,Hannah,23,1000000,Sales,2019-03-01,active
9699,Frank,,50000,HR,2018-06-26,active
9700,Bob,45,50000,Finance,2017-10-27,active
9701,Hannah,32,50000,Sales,2018-12-07,terminated
9702,Frank,,1000000,Finance,2017-08-18,active
9703,Grace,25,70000,Sales,2016-10-16,terminated
9704,Alice,40,80000,Sales,2019-01-15,terminated
9705,Grace,23,60000,Finance,2022-02-27,terminated
9706,Charlie,45,50000,Marketing,2020-04-06,active
9707,Hannah,32,60000,Marketing,2020-03-30,terminated
9708,Frank,23,500000,Engineering,,terminated
9709,David,40,70000,Marketing,2016-02-17,active
9710,Hannah,60,60000,Engineering,2015-01-20,active
9711,Ian,32,50000,Marketing,2016-03-20,terminated
9712,Jack,45,50000,Engineering,2021-03-24,terminated
9713,Bob,23,1000000,Engineering,2018-10-01,terminated
9714,Frank,,70000,HR,2019-10-20,terminated
9715,Eve,25,70000,Engineering,2022-06-17,active
9716,Eve,45,,Finance,2017-12-10,terminated
9717,Jack,40,70000,Finance,2021-08-17,terminated
9718,Charlie,,80000,Engineering,2022-06-22,active
9719,Hannah,23,80000,Finance,2017-08-26,active
9720,Hannah,32,invalid,Marketing,2015-12-19,terminated
9721,Eve,,500000,Finance,2016-04-22,terminated
9722,Hannah,,70000,HR,2021-04-10,terminated
9723,Jack,40,80000,Finance,2019-04-30,active
9724,Hannah,25,1000000,Marketing,2016-12-27,terminated
9725,Charlie,60,80000,Marketing,2016-02-12,active
9726,Bob,,1000000,Engineering,2020-10-01,active
9727,Ian,,,Sales,2017-12-01,active
9728,Bob,25,500000,Marketing,2017-05-02,active
9729,Ian,25,1000000,Engineering,2018-09-12,terminated
9730,David,32,invalid,Engineering,2021-09-22,terminated
9731,Bob,23,70000,Finance,2019-03-19,terminated
9732,Jack,32,,Finance,2016-01-08,active
9733,Alice,25,500000,Engineering,2022-02-15,active
9734,David,60,500000,HR,,terminated
9735,Ian,45,1000000,Engineering,2017-06-20,active
9736,Ian,25,60000,Finance,2022-11-07,terminated
9737,David,32,,Marketing,2022-01-16,active
9738,Ian,40,invalid,HR,2019-01-13,active
9739,Frank,40,60000,Sales,2019-07-06,terminated
9740,Alice,23,60000,Marketing,2017-10-19,active
9741,Jack,,500000,Finance,2018-02-01,active
9742,Frank,60,1000000,Marketing,2021-01-31,terminated
9743,Ian,40,70000,Marketing,2017-08-18,terminated
9744,Bob,32,60000,Finance,2015-11-18,active
9745,Frank,40,60000,Marketing,2017-12-27,active
9746,Bob,60,,Engineering,2019-03-29,terminated
9747,David,60,70000,HR,2022-10-16,active
9748,Hannah,45,1000000,Finance,2021-12-14,active
9749,Grace,25,70000,HR,2021-07-07,active
9750,Ian,25,60000,Engineering,2019-08-24,active
9751,Grace,32,1000000,Finance,2019-08-29,terminated
9752,Alice,,invalid,Engineering,2022-12-23,terminated
9753,Bob,60,,Sales,2017-02-09,terminated
9754,Frank,25,,Sales,2022-11-28,active
9755,Grace,40,,Sales,2021-02-24,terminated
9756,Charlie,60,50000,HR,2019-07-26,terminated
9757,Ian,45,1000000,Sales,2018-01-20,terminated
9758,Grace,,500000,Sales,2016-05-04,terminated
9759,Frank,,60000,Engineering,2022-02-04,active
9760,Frank,,60000,Marketing,2015-02-05,terminated
9761,Alice,25,60000,Marketing,2018-07-29,terminated
9762,Eve,23,70000,Sales,2022-12-13,active
9763,Jack,,1000000,Marketing,2022-05-22,terminated
9764,Charlie,32,70000,Sales,2022-10-11,active
9765,Grace,40,,Sales,2022-12-04,active
9766,Jack,23,500000,HR,2015-06-22,terminated
9767,Charlie,45,1000000,Finance,2019-08-27,terminated
9768,Eve,40,70000,Marketing,,terminated
9769,Grace,32,80000,Sales,2015-10-17,terminated
9770,Charlie,32,1000000,Marketing,2021-05-24,active
9771,Jack,60,60000,HR,2016-10-26,active
9772,Bob,23,60000,HR,2021-11-03,terminated
9773,Frank,40,invalid,Sales,2020-07-28,terminated
9774,Hannah,25,50000,Marketing,2015-05-01,terminated
9775,David,60,80000,Marketing,2017-12-16,active
9776,Ian,32,50000,Marketing,2015-04-17,active
9777,Hannah,,500000,HR,2021-04-05,active
9778,Grace,45,,Engineering,2018-12-07,terminated
9779,Grace,45,,Engineering,2015-01-21,active
9780,Charlie,32,1000000,Marketing,2019-05-28,terminated
9781,Frank,,60000,Marketing,2017-05-02,terminated
9782,Eve,40,,Finance,2020-04-25,active
9783,Alice,45,50000,Sales,2020-08-20,terminated
9784,Charlie,,80000,HR,2021-07-29,active
9785,Alice,,500000,Finance,2020-06-20,active
9786,David,25,,Marketing,2020-01-07,active
9787,Jack,32,60000,Engineering,2020-11-03,terminated
9788,Charlie,,60000,Engineering,2020-04-28,active
9789,David,60,500000,Finance,2016-10-17,terminated
9790,Ian,40,50000,Engineering,2018-05-02,active
9791,Charlie,45,,Engineering,2017-10-06,active
9792,Frank,60,50000,Sales,2020-02-05,terminated
9793,Frank,25,60000,Marketing,2022-06-14,active
9794,Grace,40,80000,Finance,2021-06-07,terminated
9795,Ian,45,,HR,2017-12-07,terminated
9796,Grace,32,1000000,HR,,terminated
9797,Alice,40,80000,Marketing,2018-08-09,active
9798,Hannah,45,500000,HR,2017-11-11,terminated
9799,Eve,25,,Engineering,2022-05-18,active
9800,Ian,60,60000,Sales,2021-01-31,active
9801,Jack,45,,Finance,2020-03-19,terminated
9802,Eve,,60000,Finance,2020-07-26,active
9803,Eve,25,70000,Engineering,2015-01-17,terminated
9804,Bob,40,60000,Marketing,2021-09-09,terminated
9805,Charlie,23,60000,Sales,2016-12-10,terminated
9806,Jack,32,500000,HR,2015-07-22,terminated
9807,Ian,60,,Finance,2015-08-21,terminated
9808,Grace,25,80000,Finance,2017-02-25,active
9809,Alice,60,60000,Marketing,2017-10-16,terminated
9810,Charlie,25,,Sales,2016-11-01,terminated
9811,Bob,25,60000,HR,2018-02-12,active
9812,Alice,45,50000,Finance,2017-02-08,active
9813,Ian,,50000,Finance,2019-11-08,active
9814,Hannah,23,50000,HR,2015-04-06,active
9815,Eve,32,50000,Sales,2016-10-01,active
9816,Bob,60,80000,Sales,2015-10-01,terminated
9817,Alice,32,500000,Sales,2022-11-10,terminated
9818,Grace,,60000,Finance,2018-10-31,terminated
9819,Bob,45,50000,Engineering,2018-09-19,active
9820,Alice,45,,Finance,2022-03-22,active
9821,Bob,,50000,Marketing,2020-07-13,active
9822,Grace,60,70000,Marketing,2021-07-24,active
9823,Grace,,70000,Finance,2017-03-12,active
9824,Jack,40,500000,Finance,2021-02-01,terminated
9825,Frank,45,80000,HR,2021-08-07,active
9826,Eve,60,1000000,Sales,2020-04-27,terminated
9827,Charlie,25,70000,HR,2020-09-23,terminated
9828,Charlie,32,,Marketing,2018-11-03,active
9829,Ian,45,50000,Marketing,2020-02-28,active
9830,David,,70000,Engineering,2017-06-24,terminated
9831,Ian,25,70000,Sales,2016-03-05,active
9832,David,40,80000,Sales,2016-11-06,active
9833,Bob,23,70000,Marketing,2019-06-22,terminated
9834,David,40,50000,HR,2018-08-23,active
9835,Frank,25,500000,Finance,2021-09-29,active
9836,Frank,60,1000000,Sales,2018-06-20,terminated
9837,Eve,60,500000,Finance,2019-08-06,active
9838,Alice,25,500000,Marketing,2015-05-17,active
9839,Charlie,60,1000000,Engineering,2017-12-17,terminated
9840,Eve,,60000,Marketing,2017-07-20,active
9841,Frank,60,50000,Finance,2020-04-25,terminated
9842,Alice,23,70000,Marketing,2022-09-29,active
9843,Ian,,70000,Sales,2015-06-18,active
9844,Charlie,32,1000000,Finance,2022-04-21,active
9845,Jack,60,70000,Finance,2016-04-06,terminated
9846,Charlie,23,80000,Engineering,2016-02-14,active
9847,Bob,23,,Sales,2016-07-09,active
9848,Hannah,32,50000,HR,2021-11-25,terminated
9849,Charlie,40,500000,Engineering,2016-08-20,terminated
9850,Frank,25,70000,Sales,2022-10-16,active
9851,Bob,40,1000000,HR,2022-03-21,active
9852,Grace,60,60000,Finance,2018-06-19,active
9853,David,60,80000,Engineering,2015-08-12,active
9854,Ian,,,Finance,2017-04-05,terminated
9855,Jack,45,70000,Finance,2020-02-18,terminated
9856,Ian,60,500000,Finance,2019-08-26,active
9857,Grace,60,50000,Sales,2020-12-09,active
9858,Hannah,,60000,HR,2019-03-12,terminated
9859,Charlie,45,500000,Sales,2019-09-19,terminated
9860,Eve,25,80000,Finance,2015-09-01,terminated
9861,Bob,25,50000,Engineering,2021-03-18,active
9862,Jack,23,1000000,Finance,2015-02-04,active
9863,Grace,25,50000,HR,2018-04-05,terminated
9864,Hannah,32,80000,Sales,2018-09-19,active
9865,Ian,32,1000000,HR,2022-08-11,terminated
9866,Grace,45,50000,Sales,2017-12-24,active
9867,Jack,40,1000000,HR,2018-02-07,terminated
9868,Jack,23,1000000,HR,2017-05-02,active
9869,Hannah,40,60000,Sales,2021-09-24,terminated
9870,Ian,45,60000,Sales,2017-09-08,active
9871,Frank,32,1000000,Sales,2018-11-19,active
9872,Jack,,50000,Marketing,2015-01-09,terminated
9873,Bob,60,70000,HR,2017-06-24,terminated
9874,Bob,23,50000,Marketing,2015-04-23,active
9875,David,45,70000,Marketing,2017-07-30,active
9876,Ian,40,50000,Finance,2018-09-04,terminated
9877,Grace,45,500000,Marketing,2018-12-27,terminated
9878,Bob,45,,Marketing,2017-02-04,active
9879,Hannah,25,60000,Sales,2015-08-19,active
9880,Grace,32,50000,Sales,2019-02-12,active
9881,Ian,23,60000,Engineering,2016-05-26,terminated
9882,Hannah,25,80000,HR,2016-11-10,active
9883,Charlie,32,,Marketing,2019-09-11,terminated
9884,Alice,45,70000,Marketing,2020-04-08,active
9885,Bob,32,80000,HR,2021-09-28,active
9886,Bob,40,,Sales,2020-04-10,terminated
9887,David,23,80000,Sales,2017-07-29,terminated
9888,Frank,25,60000,HR,2020-09-25,terminated
9889,David,23,500000,HR,2019-12-22,terminated
9890,Ian,45,,Sales,2018-01-13,terminated
9891,David,40,80000,HR,2021-10-14,active
9892,Frank,32,70000,Sales,2020-11-10,active
9893,Frank,60,,HR,2015-06-08,terminated
9894,Jack,32,,Sales,2019-05-07,active
9895,Jack,40,80000,Engineering,2017-06-13,terminated
9896,Alice,60,500000,Sales,2019-12-01,terminated
9897,Hannah,32,1000000,Sales,2015-04-28,terminated
9898,Charlie,25,1000000,Marketing,2020-07-17,terminated
9899,Frank,,1000000,Sales,2015-06-06,active
9900,Charlie,32,1000000,HR,2015-09-14,terminated
9901,Bob,45,50000,Finance,2020-02-03,terminated
9902,Eve,32,70000,HR,2020-08-08,terminated
9903,Alice,23,70000,Marketing,2021-11-20,active
9904,Ian,45,1000000,HR,2022-07-09,active
9905,Grace,32,80000,Engineering,2022-09-14,active
9906,Charlie,32,500000,Finance,2016-02-25,terminated
9907,David,45,60000,Finance,2016-01-13,terminated
9908,Frank,25,60000,Marketing,2018-06-25,active
9909,Charlie,60,1000000,Finance,2021-08-19,terminated
9910,Grace,60,50000,Sales,2016-05-26,active
9911,Frank,,50000,Marketing,2022-05-13,terminated
9912,Ian,,80000,Engineering,2017-11-10,active
9913,Eve,60,500000,Finance,2017-03-07,terminated
9914,David,25,60000,Finance,2018-01-04,active
9915,Charlie,32,70000,Marketing,2018-09-23,active
9916,Jack,,invalid,Finance,2021-10-05,terminated
9917,Alice,25,60000,Finance,2019-09-01,active
9918,Charlie,25,500000,Engineering,2017-02-28,terminated
9919,Charlie,,80000,Engineering,2016-04-28,active
9920,Grace,60,60000,Marketing,2021-10-09,terminated
9921,Grace,45,,Finance,2020-12-27,active
9922,Alice,40,1000000,HR,2016-04-13,terminated
9923,Charlie,60,80000,Marketing,2022-01-11,active
9924,Hannah,45,,Engineering,2022-11-12,active
9925,Ian,60,500000,HR,2018-04-19,active
9926,Grace,32,80000,Finance,2015-07-23,active
9927,Grace,45,70000,Marketing,2017-01-22,terminated
9928,Hannah,23,80000,Marketing,2018-07-24,terminated
9929,Frank,40,80000,Engineering,2016-07-16,active
9930,Charlie,60,1000000,Sales,2022-08-03,active
9931,Alice,40,80000,Sales,2016-02-29,active
9932,Grace,25,80000,Sales,2020-01-26,active
9933,Alice,23,50000,Marketing,2019-04-29,terminated
9934,Alice,32,,Engineering,2018-09-18,terminated
9935,Ian,25,80000,Engineering,2019-09-03,terminated
9936,Jack,45,80000,Sales,2015-03-02,active
9937,Grace,45,500000,HR,2017-04-19,terminated
9938,David,,50000,Sales,2017-11-09,active
9939,Frank,25,60000,Marketing,2017-07-28,terminated
9940,Alice,23,500000,HR,2015-02-25,terminated
9941,Grace,25,500000,Engineering,2016-11-18,active
9942,Frank,25,invalid,Finance,2018-09-15,terminated
9943,David,25,1000000,HR,2017-06-29,terminated
9944,Grace,40,50000,Engineering,2022-09-09,terminated
9945,Charlie,,invalid,HR,2015-07-23,terminated
9946,Alice,60,1000000,Sales,2019-01-03,active
9947,David,32,50000,HR,2018-04-22,terminated
9948,Charlie,32,invalid,HR,2016-03-16,terminated
9949,Alice,32,500000,HR,2017-12-04,active
9950,Bob,40,1000000,Marketing,2022-02-14,terminated
9951,Eve,,80000,Marketing,2020-08-17,terminated
9952,Hannah,23,50000,Sales,2015-01-14,active
9953,Alice,,50000,Finance,2021-03-26,terminated
9954,David,40,1000000,Marketing,2017-03-04,terminated
9955,David,23,500000,Finance,2020-11-19,terminated
9956,Eve,25,500000,Marketing,2016-05-15,terminated
9957,Grace,45,50000,Engineering,2018-08-13,terminated
9958,Hannah,25,80000,Engineering,2017-11-18,terminated
9959,Frank,32,70000,HR,2022-07-13,active
9960,Alice,25,70000,Finance,2019-12-10,terminated
9961,Grace,40,60000,HR,2015-12-20,active
9962,Charlie,32,80000,HR,2017-09-08,terminated
9963,Frank,45,500000,Marketing,2020-07-21,terminated
9964,Hannah,23,50000,Marketing,2019-02-06,active
9965,Grace,23,1000000,HR,2020-07-10,active
9966,Jack,32,50000,Marketing,2016-03-18,terminated
9967,Frank,60,50000,Engineering,2015-10-30,active
9968,Ian,60,70000,Engineering,2017-01-29,active
9969,Ian,25,1000000,Finance,2022-01-15,active
9970,Alice,60,500000,Engineering,2019-06-30,terminated
9971,Alice,,1000000,HR,2019-12-18,active
9972,Alice,,50000,Sales,2016-05-30,active
9973,Hannah,23,50000,Marketing,2019-12-22,terminated
9974,Jack,,70000,HR,2020-08-17,terminated
9975,Grace,32,50000,Marketing,2016-11-06,active
9976,Charlie,,1000000,Finance,2019-12-31,active
9977,Bob,40,60000,HR,2016-07-15,active
9978,David,23,500000,HR,2015-08-26,terminated
9979,Charlie,45,1000000,HR,2020-02-26,active
9980,Grace,,,Finance,2022-10-14,active
9981,Jack,40,1000000,HR,2017-05-10,active
9982,Hannah,40,1000000,Marketing,2018-02-24,terminated
9983,Frank,32,invalid,Sales,2022-08-12,active
9984,Charlie,23,80000,HR,2019-10-04,active
9985,Frank,32,1000000,Finance,2021-01-16,terminated
9986,Bob,45,60000,Finance,2019-01-01,terminated
9987,Grace,45,60000,HR,2017-06-26,terminated
9988,Jack,25,1000000,Finance,2022-04-03,active
9989,Grace,45,1000000,Engineering,2018-05-03,active
9990,David,23,70000,Finance,2016-09-09,terminated
9991,Hannah,60,80000,Sales,2019-01-22,active
9992,David,60,1000000,Engineering,2015-03-12,terminated
9993,Grace,23,500000,Marketing,2022-12-26,active
9994,David,32,1000000,Engineering,2018-12-22,active
9995,Eve,40,500000,Sales,2019-02-28,terminated
9996,Grace,25,invalid,Engineering,2020-09-10,terminated
9997,Jack,60,,HR,2018-05-20,terminated
9998,Charlie,60,60000,Finance,2017-04-26,active
9999,Jack,45,50000,HR,2016-04-07,active
10000,Eve,40,invalid,HR,2016-12-10,active
10001,Charlie,32,50000,HR,2021-04-13,active
10002,Eve,,80000,Engineering,2015-05-09,terminated
10003,Charlie,25,80000,Marketing,2019-09-30,active
10004,Jack,23,70000,Finance,2021-07-08,active
10005,Grace,40,60000,Engineering,2018-01-03,terminated
10006,Alice,32,80000,HR,2017-09-10,active
10007,Ian,32,,Sales,2018-01-18,active
10008,Ian,25,1000000,Sales,2022-10-11,active
10009,Eve,25,70000,HR,2015-02-21,terminated
10010,Ian,45,50000,Marketing,2017-03-30,active
10011,Jack,45,,Finance,2020-09-24,active
10012,Frank,23,1000000,Engineering,2019-07-31,active
10013,Eve,23,1000000,Marketing,2018-08-08,terminated
10014,Charlie,25,500000,Sales,2020-12-24,active
10015,Hannah,25,70000,HR,2021-01-18,active
10016,David,40,,Engineering,2018-01-16,terminated
10017,Jack,45,1000000,Marketing,2017-12-12,terminated
10018,Charlie,32,70000,Marketing,2020-11-26,active
10019,Frank,60,50000,Marketing,2020-09-23,active
10020,Hannah,60,60000,Engineering,2017-05-14,active
10021,Ian,60,70000,Finance,,terminated
10022,Frank,45,80000,Engineering,2019-06-06,terminated
10023,Eve,45,50000,HR,2017-04-06,terminated
10024,Bob,25,50000,Engineering,,active
10025,Bob,60,,Marketing,2017-02-05,terminated
10026,Ian,25,80000,Finance,2021-10-14,terminated
10027,Bob,45,,Finance,2016-11-29,terminated
10028,Bob,,500000,HR,2021-08-30,active
10029,Charlie,,50000,HR,2019-06-13,terminated
10030,Charlie,23,70000,Sales,2017-10-14,active
10031,David,45,500000,Sales,2017-08-13,terminated
10032,Grace,60,80000,Sales,,terminated
10033,Ian,,50000,Engineering,2015-02-22,active
10034,Bob,23,1000000,Finance,2021-08-24,active
10035,David,23,invalid,HR,2019-06-02,active
