id,name,age,salary,department,joining_date,employee_status
7068,Frank,37,1000000.0,Finance,2017-10-14,1
7070,Grace,45,80000.0,Sales,2019-09-17,0
7072,Hannah,45,500000.0,Marketing,2020-04-15,1
7073,Frank,25,60000.0,Sales,2022-01-18,0
7076,Alice,45,80000.0,Engineering,2017-04-03,0
7077,Ian,32,1000000.0,Finance,2017-11-03,0
7078,Ian,60,80000.0,Engineering,2022-06-18,1
7079,Ian,60,500000.0,Sales,2016-09-07,1
7080,Hannah,45,70000.0,Marketing,2015-01-04,1
7081,Jack,32,50000.0,Sales,2016-10-20,0
7083,Alice,25,80000.0,HR,2017-08-25,1
7084,Hannah,23,1000000.0,Engineering,2020-12-15,0
7085,Grace,45,70000.0,Sales,2019-06-01,0
7087,Jack,40,1000000.0,Marketing,2015-03-19,0
7090,David,45,80000.0,Finance,2015-07-31,1
7091,Ian,25,80000.0,HR,2021-02-18,0
7092,Jack,37,80000.0,Finance,2019-05-31,0
7093,Bob,45,1000000.0,Engineering,2015-08-15,0
7094,Ian,25,80000.0,Finance,2015-12-06,0
7097,Alice,60,70000.0,HR,2021-09-26,0
7098,Grace,25,500000.0,Engineering,2015-07-05,0
7099,Jack,37,50000.0,Finance,2015-11-19,0
7100,Jack,25,80000.0,Finance,2017-04-18,0
7101,David,23,50000.0,Marketing,2016-08-11,1
7103,Frank,40,70000.0,Marketing,2015-03-16,1
7104,Charlie,40,80000.0,Finance,2021-07-15,0
7105,Frank,40,80000.0,Sales,2021-06-24,1
7106,Jack,23,80000.0,Marketing,2021-04-05,0
7108,Eve,60,70000.0,HR,2017-03-05,0
7109,Bob,23,1000000.0,Engineering,2021-11-06,1
7110,Jack,45,500000.0,HR,2020-03-11,0
7112,Bob,32,60000.0,HR,2016-12-25,1
7114,Bob,37,500000.0,Sales,2017-06-15,1
7115,Frank,37,50000.0,Engineering,2015-08-30,0
7117,David,40,50000.0,Finance,2015-12-14,1
7118,Grace,23,80000.0,Finance,2019-07-16,1
7119,Hannah,25,500000.0,Sales,2020-12-29,0
7121,Alice,60,80000.0,Sales,2019-10-20,1
7123,Alice,23,70000.0,Sales,2019-03-12,1
7124,Alice,40,70000.0,Engineering,2020-02-23,1
7125,Eve,40,50000.0,Engineering,2017-02-12,1
7126,David,37,80000.0,Sales,2015-04-23,1
7127,Ian,25,500000.0,Marketing,2021-12-15,0
7128,Charlie,32,80000.0,Finance,2015-12-16,1
7134,Hannah,37,80000.0,Finance,2016-10-03,0
7135,Jack,60,500000.0,Engineering,2016-12-14,0
7136,Charlie,25,70000.0,Engineering,2019-09-13,0
7137,Hannah,60,1000000.0,Engineering,2016-02-15,0
7139,Hannah,60,70000.0,Sales,2015-04-18,1
7140,Alice,23,50000.0,Engineering,2020-04-11,1
7141,Charlie,32,80000.0,HR,2020-11-22,0
7142,Frank,25,50000.0,Engineering,2015-10-16,1
7143,Ian,40,50000.0,Finance,2018-12-21,0
7145,Alice,37,500000.0,Finance,2022-05-02,1
7146,Jack,60,70000.0,Engineering,2020-05-03,0
7147,Charlie,32,500000.0,Marketing,2021-05-26,1
7148,David,23,60000.0,Sales,2018-09-19,0
7149,Eve,25,500000.0,Finance,2020-03-06,0
7150,Charlie,32,50000.0,HR,2020-08-29,0
7154,Grace,23,80000.0,Engineering,2019-06-12,0
7155,Ian,45,60000.0,Sales,2015-09-10,1
7157,Bob,32,80000.0,Finance,2016-09-21,0
7158,Grace,25,50000.0,HR,2020-10-16,1
7160,Grace,40,500000.0,Marketing,2021-07-14,0
7161,Charlie,60,80000.0,Marketing,2019-08-10,0
7163,Alice,23,60000.0,Engineering,2019-02-24,0
7164,Jack,32,80000.0,HR,2019-04-20,1
7166,Eve,25,50000.0,Marketing,2020-07-23,0
7167,Bob,25,80000.0,Engineering,2015-12-25,0
7168,Ian,40,80000.0,HR,2019-07-16,0
7169,Grace,25,80000.0,Sales,2016-02-17,0
7170,David,32,50000.0,Marketing,2021-09-12,1
7171,David,45,80000.0,Finance,2016-06-27,1
7172,Bob,23,60000.0,Finance,2022-05-24,1
7173,Eve,40,50000.0,Sales,2020-01-20,1
7174,David,23,80000.0,Engineering,2016-06-11,0
7175,Alice,23,50000.0,Engineering,2021-04-15,0
7177,Charlie,45,80000.0,Marketing,2015-02-22,1
7178,Frank,25,60000.0,Marketing,2020-10-30,0
7179,David,37,1000000.0,Sales,2019-04-19,1
7181,Grace,32,500000.0,Marketing,2018-11-09,0
7182,Ian,23,70000.0,Engineering,2016-12-19,1
7183,Jack,23,60000.0,HR,2022-07-24,0
7185,Alice,60,70000.0,Engineering,2022-12-24,1
7188,Frank,23,80000.0,HR,2022-03-18,0
7189,Hannah,60,500000.0,Marketing,2017-05-03,1
7190,David,25,1000000.0,HR,2022-04-15,0
7191,Eve,25,80000.0,Marketing,2015-07-13,1
7192,Eve,40,80000.0,HR,2019-10-17,0
7193,David,45,80000.0,HR,2020-05-14,1
7194,David,60,500000.0,Engineering,2022-12-29,0
7195,David,37,50000.0,HR,2017-04-09,0
7196,David,60,60000.0,HR,2016-11-23,0
7198,Eve,45,70000.0,Engineering,2018-11-01,1
7201,Ian,40,50000.0,Engineering,2019-04-24,0
7203,Frank,45,70000.0,Marketing,2021-12-16,0
7204,Bob,60,80000.0,Sales,2018-07-22,0
7205,Eve,37,60000.0,Engineering,2019-01-12,0
7206,David,32,1000000.0,HR,2020-11-16,1
7207,Grace,60,60000.0,Marketing,2019-04-01,1
7208,Grace,40,80000.0,Finance,2016-08-06,0
7210,Jack,37,1000000.0,Sales,2019-06-09,0
7212,Alice,60,60000.0,HR,2016-03-11,0
7213,Charlie,37,80000.0,Marketing,2018-07-09,0
7214,Ian,40,80000.0,Finance,2019-01-07,1
7215,Alice,32,500000.0,Sales,2020-01-20,0
7216,Eve,60,50000.0,Sales,2019-03-15,0
7219,Alice,23,80000.0,Finance,2021-07-16,1
7220,Charlie,37,80000.0,Finance,2017-10-18,0
7221,Jack,37,80000.0,Sales,2015-06-19,1
7222,Grace,25,500000.0,Marketing,2022-06-28,0
7223,Jack,45,80000.0,Finance,2017-01-09,0
7225,David,40,80000.0,Sales,2020-07-27,1
7226,Bob,23,80000.0,Marketing,2016-03-21,0
7228,Ian,32,80000.0,HR,2017-07-21,1
7230,Eve,23,80000.0,Finance,2022-03-03,0
7233,Grace,40,80000.0,Engineering,2021-01-15,1
7234,Grace,45,80000.0,HR,2019-12-03,1
7235,Charlie,32,80000.0,Engineering,2017-02-25,1
7236,Eve,60,50000.0,Sales,2022-05-05,0
7237,Alice,23,60000.0,Marketing,2018-12-11,1
7238,Jack,45,500000.0,Sales,2018-10-01,0
7239,Jack,37,80000.0,Marketing,2016-11-23,0
7241,Alice,40,60000.0,Sales,2020-12-13,1
7242,Eve,25,60000.0,Engineering,2018-02-07,1
7243,Jack,23,80000.0,Finance,2016-03-24,0
7245,Alice,25,80000.0,Engineering,2016-09-25,0
7246,Alice,37,50000.0,HR,2020-08-19,0
7247,David,37,1000000.0,Engineering,2019-11-26,1
7248,David,60,50000.0,Engineering,2017-10-15,0
7249,Bob,60,70000.0,Engineering,2017-11-06,1
7250,Ian,23,80000.0,Finance,2016-12-15,0
7251,Ian,60,80000.0,Marketing,2019-02-22,1
7254,Frank,23,80000.0,HR,2017-04-03,1
7255,Hannah,37,60000.0,Sales,2018-04-25,1
7256,Jack,37,80000.0,Engineering,2022-10-12,0
7257,David,60,80000.0,Marketing,2019-06-27,1
7258,Bob,32,60000.0,Marketing,2018-06-12,0
7259,Bob,60,80000.0,Sales,2015-06-27,0
7260,Ian,60,50000.0,Finance,2020-07-25,0
7262,Grace,45,80000.0,Sales,2017-09-02,1
7263,Charlie,32,1000000.0,Engineering,2021-06-22,1
7264,Charlie,32,500000.0,Finance,2021-04-19,1
7265,Bob,45,80000.0,Sales,2018-04-30,0
7266,Jack,45,50000.0,Marketing,2015-01-03,0
7268,Jack,45,80000.0,Finance,2018-04-24,0
7269,Bob,23,500000.0,Marketing,2020-06-14,0
7271,David,60,70000.0,Engineering,2020-04-10,0
7272,Jack,40,80000.0,Marketing,2015-02-20,0
7274,Ian,32,80000.0,Sales,2022-06-07,0
7275,Frank,25,500000.0,Engineering,2022-09-28,0
7277,Grace,25,80000.0,Sales,2018-10-30,0
7280,Eve,32,70000.0,Finance,2016-09-09,1
7281,Hannah,23,60000.0,Engineering,2018-10-25,0
7282,Bob,40,1000000.0,Sales,2021-09-30,0
7283,Eve,60,60000.0,Finance,2022-02-03,1
7285,Eve,45,500000.0,Finance,2015-06-13,0
7286,Ian,32,80000.0,Finance,2019-07-15,1
7287,Jack,25,500000.0,Engineering,2020-12-21,0
7288,Alice,23,500000.0,HR,2016-09-26,0
7289,Charlie,45,80000.0,HR,2018-08-17,0
7290,Bob,32,50000.0,Finance,2017-08-13,0
7291,Charlie,32,70000.0,Sales,2020-10-20,1
7292,Jack,23,80000.0,Finance,2021-08-03,0
7293,Ian,25,80000.0,Marketing,2016-07-02,0
7294,Ian,60,60000.0,Sales,2015-04-11,1
7295,Jack,45,80000.0,Engineering,2019-07-06,0
7296,Bob,25,50000.0,HR,2020-09-08,1
7297,Charlie,23,80000.0,Sales,2020-04-19,0
7298,David,32,80000.0,Engineering,2016-12-19,0
7300,Charlie,40,50000.0,Engineering,2017-09-21,0
7305,Ian,23,50000.0,Sales,2016-05-26,0
7306,Bob,23,60000.0,Sales,2020-11-29,0
7307,Frank,45,50000.0,HR,2017-11-07,1
7308,Ian,37,80000.0,Marketing,2020-03-31,1
7310,Bob,60,70000.0,HR,2015-07-18,0
7311,Eve,40,70000.0,HR,2018-02-13,0
7314,Jack,32,80000.0,Finance,2019-01-25,0
7316,Ian,25,500000.0,Marketing,2019-08-24,1
7317,Bob,60,1000000.0,Finance,2017-08-22,1
7318,Eve,32,80000.0,Marketing,2021-07-03,0
7320,Frank,23,70000.0,Engineering,2022-11-09,1
7322,Grace,60,1000000.0,Finance,2017-09-24,0
7323,Charlie,45,70000.0,Sales,2015-10-25,1
7324,Charlie,37,80000.0,HR,2016-11-05,0
7325,Jack,60,60000.0,Engineering,2017-06-05,1
7326,Ian,37,1000000.0,Marketing,2021-02-14,0
7327,Hannah,60,500000.0,Sales,2021-08-15,0
7328,Eve,40,80000.0,Sales,2017-04-07,0
7329,Frank,25,80000.0,Engineering,2021-04-16,1
7330,Jack,60,50000.0,Marketing,2021-03-23,1
7331,Alice,45,70000.0,Sales,2020-07-27,1
7332,Jack,25,80000.0,HR,2015-05-04,0
7333,Alice,37,60000.0,Engineering,2020-07-06,0
7334,David,40,1000000.0,Sales,2021-06-10,0
7335,Bob,60,50000.0,Marketing,2017-03-01,1
7336,Grace,25,1000000.0,Finance,2020-02-03,0
7337,Bob,32,70000.0,Sales,2022-10-21,0
7338,Jack,37,80000.0,Marketing,2016-02-02,0
7339,Bob,32,500000.0,Engineering,2018-07-25,0
7340,Eve,23,80000.0,Marketing,2020-08-12,0
7343,David,25,80000.0,Finance,2015-01-10,0
7344,Frank,23,70000.0,HR,2016-08-01,0
7345,Eve,45,80000.0,Finance,2022-06-21,0
7346,Bob,37,80000.0,HR,2019-05-05,1
7348,Bob,60,70000.0,HR,2016-03-17,1
7349,Ian,60,1000000.0,Sales,2020-08-24,0
7350,Ian,60,80000.0,Finance,2018-02-19,1
7351,Charlie,37,1000000.0,Marketing,2019-05-03,1
7352,David,45,50000.0,Sales,2016-09-17,0
7353,Hannah,25,60000.0,Engineering,2020-08-15,0
7355,Charlie,23,80000.0,HR,2022-06-25,1
7356,Eve,32,1000000.0,Sales,2022-11-20,1
7357,Hannah,45,80000.0,Sales,2020-07-10,1
7358,Charlie,40,80000.0,Engineering,2017-08-16,0
7360,Hannah,23,500000.0,Finance,2015-04-01,0
7361,Jack,32,60000.0,Finance,2022-07-27,1
7362,Charlie,32,500000.0,HR,2019-11-18,0
7363,Bob,60,70000.0,HR,2019-02-26,0
7364,Jack,60,1000000.0,HR,2015-08-27,0
7365,Grace,32,80000.0,Engineering,2020-05-05,1
7366,Ian,25,500000.0,Engineering,2022-01-12,1
7367,Alice,40,80000.0,Finance,2018-05-25,0
7368,Charlie,32,60000.0,HR,2015-07-04,0
7369,Eve,37,50000.0,Sales,2015-07-14,1
7372,Grace,37,500000.0,HR,2022-07-03,1
7373,Grace,40,80000.0,HR,2020-10-13,0
7374,Jack,23,1000000.0,Engineering,2018-02-12,1
7375,Hannah,40,80000.0,Finance,2015-10-12,1
7376,Eve,37,80000.0,Finance,2015-05-26,1
7377,Jack,45,80000.0,Finance,2019-09-12,1
7378,Eve,40,80000.0,Finance,2018-12-10,1
7379,Eve,45,50000.0,Sales,2020-03-13,1
7380,Alice,40,80000.0,HR,2019-02-02,1
7381,Jack,23,1000000.0,Finance,2020-03-13,0
7382,Eve,37,500000.0,Finance,2021-05-03,1
7383,Frank,40,60000.0,Marketing,2019-06-25,0
7384,Alice,32,500000.0,Marketing,2022-05-31,0
7386,Alice,32,500000.0,Engineering,2017-01-05,1
7389,Eve,60,60000.0,Marketing,2021-05-27,0
7390,Jack,40,500000.0,Finance,2015-03-21,0
7392,Alice,60,1000000.0,Sales,2019-02-09,0
7393,Jack,37,50000.0,Marketing,2018-03-31,1
7394,Alice,25,70000.0,Engineering,2019-03-09,0
7396,Frank,45,1000000.0,Sales,2020-01-17,1
7397,Bob,40,1000000.0,Sales,2019-06-09,0
7398,Alice,32,500000.0,Marketing,2015-02-19,0
7400,Bob,32,80000.0,Finance,2020-12-08,0
7401,Frank,25,50000.0,Sales,2017-10-04,0
7402,Jack,40,70000.0,Engineering,2016-04-02,1
7403,Hannah,37,500000.0,Sales,2021-03-23,1
7404,Bob,60,50000.0,Marketing,2019-05-18,0
7405,Ian,32,80000.0,Finance,2021-05-14,0
7406,Hannah,60,70000.0,Sales,2017-09-15,1
7407,Jack,23,70000.0,Finance,2019-09-14,1
7408,Alice,60,1000000.0,Sales,2020-08-13,0
7409,Grace,37,60000.0,Finance,2019-11-26,1
7410,Jack,25,80000.0,Sales,2017-07-07,1
7413,Frank,32,80000.0,Engineering,2020-06-06,1
7414,Frank,32,50000.0,Marketing,2019-11-01,1
7415,Jack,40,80000.0,Marketing,2020-08-05,0
7416,Grace,60,1000000.0,HR,2017-07-10,1
7417,Charlie,60,500000.0,Sales,2017-08-12,0
7418,Frank,40,1000000.0,Engineering,2015-03-26,1
7419,Charlie,32,1000000.0,Finance,2016-02-22,0
7420,Grace,23,500000.0,HR,2015-06-03,0
7421,Grace,60,500000.0,Marketing,2022-07-24,0
7423,Bob,32,60000.0,Marketing,2018-06-23,1
7424,Ian,23,1000000.0,Sales,2016-01-08,1
7425,Eve,45,80000.0,Finance,2017-12-30,0
7426,Ian,37,60000.0,Finance,2017-06-22,0
7428,Eve,45,500000.0,Sales,2017-02-07,1
7429,Grace,45,70000.0,Marketing,2015-08-09,0
7430,Ian,37,70000.0,Marketing,2018-03-28,1
7432,Bob,32,70000.0,Engineering,2021-04-04,1
7433,Ian,40,1000000.0,Sales,2022-12-08,0
7435,Charlie,32,500000.0,Marketing,2022-07-12,1
7438,Charlie,37,80000.0,Engineering,2018-07-01,0
7440,Charlie,37,500000.0,HR,2021-07-24,0
7441,Jack,60,80000.0,Sales,2015-11-18,0
7442,Hannah,60,50000.0,HR,2018-04-18,0
7443,Frank,25,80000.0,Finance,2017-02-15,0
7444,Grace,45,1000000.0,Marketing,2018-10-18,1
7445,Alice,60,50000.0,Engineering,2022-11-15,1
7446,Charlie,23,50000.0,Engineering,2015-05-06,0
7447,Charlie,37,80000.0,Engineering,2017-10-02,0
7448,Bob,60,1000000.0,Marketing,2021-08-18,0
7450,Ian,32,80000.0,Engineering,2022-02-15,1
7452,Eve,32,70000.0,Finance,2022-11-05,0
7453,Charlie,32,80000.0,Finance,2020-08-08,1
7455,David,40,50000.0,Engineering,2015-03-18,0
7456,Eve,40,80000.0,Finance,2015-10-17,0
7457,Alice,23,1000000.0,Engineering,2022-12-08,0
7459,Ian,40,1000000.0,HR,2019-05-30,0
7460,Bob,40,70000.0,HR,2020-04-02,1
7462,Hannah,45,50000.0,Finance,2015-08-06,0
7463,Charlie,40,80000.0,Finance,2016-12-25,1
7464,Frank,60,80000.0,Engineering,2017-06-23,1
7466,Grace,25,80000.0,Sales,2018-02-10,1
7467,Jack,25,80000.0,HR,2021-06-25,1
7468,Charlie,60,50000.0,Marketing,2020-09-04,0
7469,Frank,40,60000.0,Sales,2016-01-26,1
7471,Ian,40,80000.0,Sales,2020-01-25,0
7472,Jack,60,60000.0,Engineering,2019-06-03,0
7473,Alice,40,70000.0,Finance,2019-01-03,1
7474,Charlie,40,60000.0,Engineering,2020-02-03,0
7475,Bob,37,1000000.0,Sales,2015-05-31,0
7476,Hannah,45,80000.0,HR,2020-06-28,0
7477,Grace,32,80000.0,Engineering,2016-04-07,0
7478,Bob,60,1000000.0,Sales,2017-07-01,0
7479,Frank,40,80000.0,HR,2020-04-05,1
7480,Charlie,60,80000.0,Finance,2018-09-13,0
7483,Charlie,60,50000.0,Marketing,2019-03-08,0
7484,Jack,40,80000.0,Marketing,2018-05-28,1
7485,Ian,32,60000.0,HR,2016-05-25,0
7486,Alice,60,500000.0,HR,2017-02-11,1
7487,Eve,23,70000.0,Engineering,2016-02-08,0
7488,Charlie,32,500000.0,HR,2021-08-07,1
7491,Bob,37,70000.0,Finance,2022-07-29,1
7492,Ian,45,500000.0,Marketing,2016-04-19,0
7493,Frank,37,80000.0,Sales,2019-05-28,0
7494,Grace,40,60000.0,Finance,2019-08-18,0
7495,Eve,32,500000.0,Engineering,2017-02-08,0
7496,Ian,23,50000.0,HR,2015-08-16,0
7497,Alice,23,80000.0,Sales,2021-07-22,1
7498,Eve,60,50000.0,HR,2017-03-18,1
7500,Frank,45,500000.0,Finance,2016-07-01,0
7503,Alice,23,80000.0,Sales,2016-12-24,0
7504,Hannah,23,80000.0,Engineering,2021-05-10,0
7507,Charlie,45,500000.0,HR,2022-01-09,1
7508,Grace,45,80000.0,Marketing,2020-02-02,1
7511,Frank,25,70000.0,Finance,2018-05-06,0
7513,Eve,32,80000.0,HR,2017-06-13,0
7514,Ian,60,60000.0,HR,2015-03-07,1
7515,Eve,23,70000.0,Marketing,2015-07-27,0
7517,Charlie,32,1000000.0,Marketing,2016-09-16,1
7518,Alice,32,1000000.0,HR,2015-05-19,0
7519,Bob,40,80000.0,HR,2016-11-06,1
7520,Hannah,45,1000000.0,Finance,2021-07-07,0
7521,Alice,23,60000.0,Sales,2018-04-06,0
7522,Grace,37,1000000.0,Sales,2022-02-07,1
7525,Grace,45,80000.0,HR,2016-11-11,1
7527,Bob,32,500000.0,Marketing,2015-09-28,1
7529,Ian,23,80000.0,Sales,2017-12-01,0
7530,Charlie,60,500000.0,Finance,2016-11-29,0
7532,Grace,37,80000.0,HR,2018-09-12,0
7534,Eve,60,1000000.0,Marketing,2017-07-25,1
7535,Jack,37,80000.0,Engineering,2021-04-28,0
7536,Eve,40,80000.0,Sales,2020-05-12,0
7538,Eve,23,500000.0,Finance,2021-02-19,0
7539,David,37,500000.0,Marketing,2020-10-29,0
7540,Frank,25,80000.0,HR,2016-02-15,0
7541,David,25,70000.0,HR,2016-12-30,1
7543,Ian,45,80000.0,Marketing,2019-04-17,1
7544,Bob,23,70000.0,HR,2018-10-25,0
7545,Ian,60,1000000.0,HR,2022-12-12,0
7547,Frank,45,60000.0,HR,2015-02-09,0
7551,Alice,37,80000.0,Engineering,2016-06-01,0
7553,Charlie,23,80000.0,Marketing,2016-01-16,1
7554,Eve,40,1000000.0,Finance,2020-07-12,1
7555,Charlie,45,80000.0,Engineering,2021-05-08,1
7556,Ian,37,500000.0,HR,2018-11-23,0
7557,Ian,37,60000.0,Finance,2021-01-02,0
7559,Charlie,23,60000.0,Engineering,2017-04-19,1
7560,Eve,32,1000000.0,Sales,2020-04-13,0
7561,Bob,32,80000.0,HR,2015-08-17,1
7562,Frank,23,80000.0,Sales,2017-01-12,0
7563,Grace,25,50000.0,Marketing,2019-05-04,1
7564,Ian,40,80000.0,HR,2016-03-29,0
7567,Eve,23,60000.0,HR,2016-01-29,1
7568,David,32,70000.0,Engineering,2022-03-02,0
7570,Hannah,37,500000.0,Finance,2022-06-22,1
7571,Hannah,23,80000.0,Finance,2018-08-17,1
7572,Frank,25,80000.0,Finance,2022-08-18,1
7573,Alice,40,50000.0,Marketing,2017-11-17,0
7574,Hannah,32,80000.0,HR,2016-08-23,1
7576,Bob,23,50000.0,HR,2019-12-02,0
7577,David,60,80000.0,Finance,2015-11-09,0
7578,Bob,45,500000.0,Engineering,2018-01-08,0
7579,David,60,80000.0,Sales,2017-11-18,0
7580,Jack,60,60000.0,Finance,2017-01-16,1
7581,Grace,37,80000.0,Marketing,2016-10-24,1
7582,Ian,32,80000.0,HR,2020-10-05,0
7583,Hannah,23,50000.0,Sales,2019-08-09,0
7584,Ian,32,60000.0,HR,2016-05-09,1
7586,Bob,60,1000000.0,HR,2021-01-03,0
7587,Grace,37,70000.0,Engineering,2021-03-26,0
7588,Bob,40,60000.0,Sales,2019-09-28,1
7590,David,37,70000.0,Engineering,2015-11-28,1
7593,Frank,23,80000.0,Finance,2016-03-17,0
7594,Ian,37,60000.0,Sales,2016-02-15,0
7595,Jack,37,1000000.0,Finance,2021-03-10,1
7596,Hannah,32,500000.0,Engineering,2015-04-19,0
7597,Bob,25,500000.0,Sales,2016-06-28,0
7601,David,37,60000.0,Sales,2019-11-08,1
7602,Jack,40,60000.0,Finance,2019-01-16,0
7603,Eve,45,50000.0,HR,2022-05-10,1
7604,Grace,40,50000.0,Engineering,2017-01-03,1
7606,Jack,25,1000000.0,Sales,2021-09-25,0
7607,Bob,37,70000.0,Finance,2019-09-23,0
7608,Grace,23,70000.0,Engineering,2016-04-28,0
7609,Eve,45,50000.0,Engineering,2022-09-19,1
7610,Alice,37,80000.0,Marketing,2022-11-07,1
7612,Ian,45,80000.0,Engineering,2018-09-01,0
7615,Grace,40,500000.0,Sales,2018-03-11,1
7616,Ian,32,60000.0,Finance,2021-09-03,0
7617,Alice,45,50000.0,Engineering,2022-10-05,1
7618,Jack,60,60000.0,HR,2019-01-09,0
7619,David,25,80000.0,Sales,2018-12-27,0
7621,Eve,23,50000.0,Finance,2015-05-03,1
7623,Hannah,40,50000.0,Finance,2016-09-17,0
7624,Bob,60,80000.0,Sales,2017-08-09,0
7625,Grace,45,50000.0,HR,2022-09-07,1
7626,Alice,23,70000.0,HR,2017-05-25,0
7627,Grace,60,70000.0,Engineering,2020-08-27,0
7628,Hannah,40,1000000.0,HR,2019-02-17,1
7629,Bob,60,500000.0,Marketing,2016-11-15,0
7630,Ian,37,1000000.0,Finance,2022-01-02,1
7631,Alice,23,50000.0,Sales,2022-08-01,0
7632,Frank,25,70000.0,Finance,2021-04-10,0
7633,Alice,45,50000.0,Finance,2015-01-09,0
7635,Frank,23,70000.0,Finance,2016-04-24,1
7637,Hannah,37,70000.0,Marketing,2022-12-09,1
7639,Bob,60,80000.0,HR,2018-02-06,1
7640,David,32,500000.0,Finance,2022-11-23,1
7642,David,60,500000.0,Engineering,2016-06-26,1
7644,Jack,45,80000.0,Marketing,2021-05-11,0
7645,Hannah,45,70000.0,Finance,2020-10-19,1
7646,Eve,32,80000.0,HR,2018-04-13,1
7647,Jack,32,50000.0,Finance,2022-12-19,1
7648,Alice,37,60000.0,Engineering,2019-10-11,1
7650,Charlie,60,1000000.0,Engineering,2019-10-19,1
7652,Hannah,45,50000.0,Finance,2017-10-18,0
7653,Charlie,40,80000.0,Marketing,2017-09-18,0
7654,Alice,40,80000.0,HR,2016-08-09,1
7656,Bob,23,500000.0,Finance,2019-04-21,1
7658,Alice,25,70000.0,Sales,2016-10-03,0
7659,Ian,60,500000.0,Finance,2016-11-09,1
7660,Frank,60,80000.0,Sales,2018-06-20,0
7662,David,25,1000000.0,Engineering,2018-10-01,0
7664,Bob,23,70000.0,Finance,2020-03-03,1
7665,Ian,60,1000000.0,Marketing,2022-07-15,1
7668,Charlie,23,80000.0,Marketing,2021-02-12,0
7669,David,32,1000000.0,Sales,2018-01-06,1
7670,Frank,23,60000.0,HR,2017-03-21,0
7672,Alice,40,80000.0,Engineering,2022-12-14,1
7673,Grace,37,80000.0,HR,2022-08-06,0
7674,Alice,37,1000000.0,Engineering,2019-07-12,1
7675,Eve,40,70000.0,Marketing,2015-01-05,0
7677,Bob,25,70000.0,Finance,2022-10-18,1
7678,Jack,23,500000.0,Marketing,2015-10-30,1
7679,Ian,23,50000.0,Marketing,2020-05-29,1
7680,Jack,25,60000.0,Sales,2020-06-27,0
7681,Frank,37,80000.0,Engineering,2020-11-07,0
7682,Grace,60,1000000.0,Finance,2022-02-22,0
7683,Jack,60,50000.0,HR,2021-07-30,1
7684,Hannah,40,70000.0,Marketing,2015-07-21,1
7685,Jack,60,70000.0,Marketing,2017-08-11,0
7687,Hannah,60,70000.0,Marketing,2018-01-23,0
7689,Jack,37,1000000.0,HR,2017-04-05,1
7691,Frank,32,70000.0,Finance,2017-10-09,0
7692,Ian,25,80000.0,Sales,2016-03-05,1
7693,David,37,60000.0,HR,2019-09-05,0
7694,Bob,37,80000.0,Finance,2018-10-13,1
7695,Bob,40,500000.0,Marketing,2022-08-01,1
7697,Jack,45,60000.0,Engineering,2019-10-22,1
7698,Ian,60,1000000.0,Finance,2022-07-12,0
7699,Charlie,25,500000.0,Engineering,2019-12-25,0
7700,Hannah,25,50000.0,Finance,2020-12-01,0
7701,David,23,80000.0,Marketing,2020-08-01,1
7702,Frank,32,500000.0,Sales,2022-01-23,1
7704,Frank,45,80000.0,Engineering,2018-08-13,0
7705,Charlie,23,80000.0,HR,2018-10-23,0
7706,Eve,25,80000.0,Engineering,2022-12-21,0
7708,Alice,60,70000.0,Finance,2018-11-19,1
7711,Grace,32,60000.0,HR,2020-05-06,0
7712,Charlie,25,70000.0,Finance,2020-10-02,1
7714,Eve,25,80000.0,Sales,2022-06-27,1
7715,Bob,23,50000.0,Sales,2017-09-05,1
7717,Bob,40,60000.0,Finance,2020-08-19,1
7719,David,23,500000.0,Engineering,2015-05-15,1
7720,David,32,80000.0,Finance,2022-03-05,1
7721,Frank,45,70000.0,Engineering,2022-01-17,0
7723,Frank,23,500000.0,Sales,2018-11-30,0
7725,Jack,23,80000.0,Marketing,2021-06-06,1
7728,Bob,32,80000.0,Sales,2017-10-11,1
7729,Hannah,25,80000.0,Engineering,2018-06-23,0
7730,Eve,37,70000.0,Finance,2019-08-14,1
7732,Grace,40,500000.0,HR,2016-09-19,0
7733,Bob,45,80000.0,Finance,2021-02-26,1
7735,Jack,23,1000000.0,Engineering,2020-04-14,1
7736,Charlie,37,60000.0,Marketing,2019-12-22,0
7737,Ian,45,1000000.0,Finance,2020-05-04,1
7738,Charlie,23,80000.0,Engineering,2018-04-12,1
7739,Charlie,40,50000.0,Sales,2016-10-28,0
7740,Eve,37,80000.0,Engineering,2022-12-25,0
7742,Hannah,25,50000.0,Engineering,2021-06-08,1
7744,Ian,45,80000.0,HR,2019-12-20,0
7745,Eve,45,80000.0,Engineering,2016-06-11,0
7746,Jack,40,50000.0,HR,2018-03-17,1
7747,Charlie,60,80000.0,Finance,2019-03-05,1
7748,Frank,32,80000.0,HR,2018-11-11,0
7749,Eve,23,50000.0,Finance,2019-12-03,0
7751,Bob,23,50000.0,Finance,2021-04-26,1
7752,Grace,23,60000.0,Finance,2017-08-18,0
7753,Eve,45,50000.0,Sales,2015-04-24,0
7754,David,23,1000000.0,Marketing,2020-08-17,1
7755,Hannah,40,500000.0,Engineering,2021-04-21,0
7757,Ian,23,70000.0,Sales,2017-10-16,0
7758,Charlie,40,50000.0,Finance,2020-11-13,1
7759,Charlie,25,80000.0,Marketing,2015-05-02,0
